"MaTinh","TenTinh","MaQuanHuyen","TenQuanHuyen","MaPhuongXa","TenPhuongXa","LoaiHinh","LoaiDoThi"
"08","Tỉnh Tuyên Quang","08","Tỉnh Tuyên Quang","02302","Xã Minh Quang","Xã",""
"08","Tỉnh Tuyên Quang","08","Tỉnh Tuyên Quang","02305","Xã Trung Hà","Xã",""
"08","Tỉnh Tuyên Quang","08","Tỉnh Tuyên Quang","02308","Xã Tân Mỹ","Xã",""
"08","Tỉnh Tuyên Quang","08","Tỉnh Tuyên Quang","02317","Xã Yên Lập","Xã",""
"08","Tỉnh Tuyên Quang","08","Tỉnh Tuyên Quang","02320","Xã Tân An","Xã",""
"08","Tỉnh Tuyên Quang","08","Tỉnh Tuyên Quang","02332","Xã Kiên Đài","Xã",""
"08","Tỉnh Tuyên Quang","08","Tỉnh Tuyên Quang","02350","Xã Kim Bình","Xã",""
"08","Tỉnh Tuyên Quang","08","Tỉnh Tuyên Quang","02353","Xã Hoà An","Xã",""
"08","Tỉnh Tuyên Quang","08","Tỉnh Tuyên Quang","02359","Xã Tri Phú","Xã",""
"08","Tỉnh Tuyên Quang","08","Tỉnh Tuyên Quang","02365","Xã Yên Nguyên","Xã",""
"08","Tỉnh Tuyên Quang","08","Tỉnh Tuyên Quang","02374","Xã Hàm Yên","Xã",""
"08","Tỉnh Tuyên Quang","08","Tỉnh Tuyên Quang","02380","Xã Bạch Xa","Xã",""
"08","Tỉnh Tuyên Quang","08","Tỉnh Tuyên Quang","02392","Xã Phù Lưu","Xã",""
"08","Tỉnh Tuyên Quang","08","Tỉnh Tuyên Quang","02398","Xã Yên Phú","Xã",""
"08","Tỉnh Tuyên Quang","08","Tỉnh Tuyên Quang","02404","Xã Bình Xa","Xã",""
"08","Tỉnh Tuyên Quang","08","Tỉnh Tuyên Quang","02407","Xã Thái Sơn","Xã",""
"08","Tỉnh Tuyên Quang","08","Tỉnh Tuyên Quang","02419","Xã Thái Hoà","Xã",""
"08","Tỉnh Tuyên Quang","08","Tỉnh Tuyên Quang","02425","Xã Hùng Đức","Xã",""
"08","Tỉnh Tuyên Quang","08","Tỉnh Tuyên Quang","02434","Xã Lực Hành","Xã",""
"08","Tỉnh Tuyên Quang","08","Tỉnh Tuyên Quang","02437","Xã Kiến Thiết","Xã",""
"08","Tỉnh Tuyên Quang","08","Tỉnh Tuyên Quang","02449","Xã Xuân Vân","Xã",""
"08","Tỉnh Tuyên Quang","08","Tỉnh Tuyên Quang","02455","Xã Hùng Lợi","Xã",""
"08","Tỉnh Tuyên Quang","08","Tỉnh Tuyên Quang","02458","Xã Trung Sơn","Xã",""
"08","Tỉnh Tuyên Quang","08","Tỉnh Tuyên Quang","02470","Xã Tân Long","Xã",""
"08","Tỉnh Tuyên Quang","08","Tỉnh Tuyên Quang","02473","Xã Yên Sơn","Xã",""
"08","Tỉnh Tuyên Quang","08","Tỉnh Tuyên Quang","02494","Xã Thái Bình","Xã",""
"08","Tỉnh Tuyên Quang","08","Tỉnh Tuyên Quang","02509","Phường Mỹ Lâm","Phường",""
"08","Tỉnh Tuyên Quang","08","Tỉnh Tuyên Quang","02512","Phường An Tường","Phường",""
"08","Tỉnh Tuyên Quang","08","Tỉnh Tuyên Quang","02524","Phường Bình Thuận","Phường",""
"08","Tỉnh Tuyên Quang","08","Tỉnh Tuyên Quang","02530","Xã Nhữ Khê","Xã",""
"08","Tỉnh Tuyên Quang","08","Tỉnh Tuyên Quang","02536","Xã Sơn Dương","Xã",""
"08","Tỉnh Tuyên Quang","08","Tỉnh Tuyên Quang","02545","Xã Tân Trào","Xã",""
"08","Tỉnh Tuyên Quang","08","Tỉnh Tuyên Quang","02548","Xã Bình Ca","Xã",""
"08","Tỉnh Tuyên Quang","08","Tỉnh Tuyên Quang","02554","Xã Minh Thanh","Xã",""
"08","Tỉnh Tuyên Quang","08","Tỉnh Tuyên Quang","02572","Xã Đông Thọ","Xã",""
"08","Tỉnh Tuyên Quang","08","Tỉnh Tuyên Quang","02578","Xã Tân Thanh","Xã",""
"08","Tỉnh Tuyên Quang","08","Tỉnh Tuyên Quang","02608","Xã Hồng Sơn","Xã",""
"08","Tỉnh Tuyên Quang","08","Tỉnh Tuyên Quang","02611","Xã Phú Lương","Xã",""
"08","Tỉnh Tuyên Quang","08","Tỉnh Tuyên Quang","02620","Xã Sơn Thuỷ","Xã",""
"08","Tỉnh Tuyên Quang","08","Tỉnh Tuyên Quang","02623","Xã Trường Sinh","Xã",""
"11","Tỉnh Điện Biên","11","Tỉnh Điện Biên","03127","Phường Điện Biên Phủ","Phường",""
"11","Tỉnh Điện Biên","11","Tỉnh Điện Biên","03151","Phường Mường Lay","Phường",""
"11","Tỉnh Điện Biên","11","Tỉnh Điện Biên","03158","Xã Sín Thầu","Xã",""
"11","Tỉnh Điện Biên","11","Tỉnh Điện Biên","03160","Xã Mường Nhé","Xã",""
"11","Tỉnh Điện Biên","11","Tỉnh Điện Biên","03162","Xã Nậm Kè","Xã",""
"11","Tỉnh Điện Biên","11","Tỉnh Điện Biên","03163","Xã Mường Toong","Xã",""
"11","Tỉnh Điện Biên","11","Tỉnh Điện Biên","03164","Xã Quảng Lâm","Xã",""
"11","Tỉnh Điện Biên","11","Tỉnh Điện Biên","03166","Xã Mường Chà","Xã",""
"11","Tỉnh Điện Biên","11","Tỉnh Điện Biên","03169","Xã Nà Hỳ","Xã",""
"11","Tỉnh Điện Biên","11","Tỉnh Điện Biên","03172","Xã Na Sang","Xã",""
"11","Tỉnh Điện Biên","11","Tỉnh Điện Biên","03175","Xã Chà Tở","Xã",""
"11","Tỉnh Điện Biên","11","Tỉnh Điện Biên","03176","Xã Nà Bủng","Xã",""
"11","Tỉnh Điện Biên","11","Tỉnh Điện Biên","03181","Xã Mường Tùng","Xã",""
"11","Tỉnh Điện Biên","11","Tỉnh Điện Biên","03193","Xã Pa Ham","Xã",""
"11","Tỉnh Điện Biên","11","Tỉnh Điện Biên","03194","Xã Nậm Nèn","Xã",""
"11","Tỉnh Điện Biên","11","Tỉnh Điện Biên","03199","Xã Si Pa Phìn","Xã",""
"11","Tỉnh Điện Biên","11","Tỉnh Điện Biên","03202","Xã Mường Pồn","Xã",""
"11","Tỉnh Điện Biên","11","Tỉnh Điện Biên","03203","Xã Na Son","Xã",""
"11","Tỉnh Điện Biên","11","Tỉnh Điện Biên","03208","Xã Xa Dung","Xã",""
"11","Tỉnh Điện Biên","11","Tỉnh Điện Biên","03214","Xã Mường Luân","Xã",""
"11","Tỉnh Điện Biên","11","Tỉnh Điện Biên","03217","Xã Tủa Chùa","Xã",""
"11","Tỉnh Điện Biên","11","Tỉnh Điện Biên","03220","Xã Tủa Thàng","Xã",""
"11","Tỉnh Điện Biên","11","Tỉnh Điện Biên","03226","Xã Sín Chải","Xã",""
"11","Tỉnh Điện Biên","11","Tỉnh Điện Biên","03241","Xã Sính Phình","Xã",""
"11","Tỉnh Điện Biên","11","Tỉnh Điện Biên","03244","Xã Sáng Nhè","Xã",""
"11","Tỉnh Điện Biên","11","Tỉnh Điện Biên","03253","Xã Tuần Giáo","Xã",""
"11","Tỉnh Điện Biên","11","Tỉnh Điện Biên","03256","Xã Mường Ảng","Xã",""
"11","Tỉnh Điện Biên","11","Tỉnh Điện Biên","03260","Xã Pú Nhung","Xã",""
"11","Tỉnh Điện Biên","11","Tỉnh Điện Biên","03268","Xã Mường Mùn","Xã",""
"11","Tỉnh Điện Biên","11","Tỉnh Điện Biên","03283","Xã Chiềng Sinh","Xã",""
"11","Tỉnh Điện Biên","11","Tỉnh Điện Biên","03295","Xã Quài Tở","Xã",""
"11","Tỉnh Điện Biên","11","Tỉnh Điện Biên","03301","Xã Búng Lao","Xã",""
"11","Tỉnh Điện Biên","11","Tỉnh Điện Biên","03313","Xã Mường Lạn","Xã",""
"11","Tỉnh Điện Biên","11","Tỉnh Điện Biên","03316","Xã Nà Tấu","Xã",""
"11","Tỉnh Điện Biên","11","Tỉnh Điện Biên","03325","Xã Mường Phăng","Xã",""
"11","Tỉnh Điện Biên","11","Tỉnh Điện Biên","03328","Xã Thanh Nưa","Xã",""
"11","Tỉnh Điện Biên","11","Tỉnh Điện Biên","03334","Phường Mường Thanh","Phường",""
"11","Tỉnh Điện Biên","11","Tỉnh Điện Biên","03349","Xã Thanh Yên","Xã",""
"11","Tỉnh Điện Biên","11","Tỉnh Điện Biên","03352","Xã Thanh An","Xã",""
"11","Tỉnh Điện Biên","11","Tỉnh Điện Biên","03356","Xã Sam Mứn","Xã",""
"11","Tỉnh Điện Biên","11","Tỉnh Điện Biên","03358","Xã Núa Ngam","Xã",""
"11","Tỉnh Điện Biên","11","Tỉnh Điện Biên","03368","Xã Mường Nhà","Xã",""
"11","Tỉnh Điện Biên","11","Tỉnh Điện Biên","03370","Xã Pu Nhi","Xã",""
"11","Tỉnh Điện Biên","11","Tỉnh Điện Biên","03382","Xã Phình Giàng","Xã",""
"11","Tỉnh Điện Biên","11","Tỉnh Điện Biên","03385","Xã Tìa Dình","Xã",""
"12","Tỉnh Lai Châu","12","Tỉnh Lai Châu","03388","Phường Đoàn Kết","Phường",""
"12","Tỉnh Lai Châu","12","Tỉnh Lai Châu","03390","Xã Bình Lư","Xã",""
"12","Tỉnh Lai Châu","12","Tỉnh Lai Châu","03394","Xã Sin Suối Hồ","Xã",""
"12","Tỉnh Lai Châu","12","Tỉnh Lai Châu","03405","Xã Tả Lèng","Xã",""
"12","Tỉnh Lai Châu","12","Tỉnh Lai Châu","03408","Phường Tân Phong","Phường",""
"12","Tỉnh Lai Châu","12","Tỉnh Lai Châu","03424","Xã Bản Bo","Xã",""
"12","Tỉnh Lai Châu","12","Tỉnh Lai Châu","03430","Xã Khun Há","Xã",""
"12","Tỉnh Lai Châu","12","Tỉnh Lai Châu","03433","Xã Bum Tở","Xã",""
"12","Tỉnh Lai Châu","12","Tỉnh Lai Châu","03434","Xã Nậm Hàng","Xã",""
"12","Tỉnh Lai Châu","12","Tỉnh Lai Châu","03439","Xã Thu Lũm","Xã",""
"12","Tỉnh Lai Châu","12","Tỉnh Lai Châu","03442","Xã Pa Ủ","Xã",""
"12","Tỉnh Lai Châu","12","Tỉnh Lai Châu","03445","Xã Mường Tè","Xã",""
"12","Tỉnh Lai Châu","12","Tỉnh Lai Châu","03451","Xã Mù Cả","Xã",""
"12","Tỉnh Lai Châu","12","Tỉnh Lai Châu","03460","Xã Hua Bum","Xã",""
"12","Tỉnh Lai Châu","12","Tỉnh Lai Châu","03463","Xã Tà Tổng","Xã",""
"12","Tỉnh Lai Châu","12","Tỉnh Lai Châu","03466","Xã Bum Nưa","Xã",""
"12","Tỉnh Lai Châu","12","Tỉnh Lai Châu","03472","Xã Mường Mô","Xã",""
"12","Tỉnh Lai Châu","12","Tỉnh Lai Châu","03478","Xã Sìn Hồ","Xã",""
"12","Tỉnh Lai Châu","12","Tỉnh Lai Châu","03487","Xã Lê Lợi","Xã",""
"12","Tỉnh Lai Châu","12","Tỉnh Lai Châu","03503","Xã Pa Tần","Xã",""
"12","Tỉnh Lai Châu","12","Tỉnh Lai Châu","03508","Xã Hồng Thu","Xã",""
"12","Tỉnh Lai Châu","12","Tỉnh Lai Châu","03517","Xã Nậm Tăm","Xã",""
"12","Tỉnh Lai Châu","12","Tỉnh Lai Châu","03529","Xã Tủa Sín Chải","Xã",""
"12","Tỉnh Lai Châu","12","Tỉnh Lai Châu","03532","Xã Pu Sam Cáp","Xã",""
"12","Tỉnh Lai Châu","12","Tỉnh Lai Châu","03538","Xã Nậm Mạ","Xã",""
"12","Tỉnh Lai Châu","12","Tỉnh Lai Châu","03544","Xã Nậm Cuổi","Xã",""
"12","Tỉnh Lai Châu","12","Tỉnh Lai Châu","03549","Xã Phong Thổ","Xã",""
"12","Tỉnh Lai Châu","12","Tỉnh Lai Châu","03562","Xã Sì Lở Lầu","Xã",""
"12","Tỉnh Lai Châu","12","Tỉnh Lai Châu","03571","Xã Dào San","Xã",""
"12","Tỉnh Lai Châu","12","Tỉnh Lai Châu","03583","Xã Khổng Lào","Xã",""
"12","Tỉnh Lai Châu","12","Tỉnh Lai Châu","03595","Xã Than Uyên","Xã",""
"12","Tỉnh Lai Châu","12","Tỉnh Lai Châu","03598","Xã Tân Uyên","Xã",""
"12","Tỉnh Lai Châu","12","Tỉnh Lai Châu","03601","Xã Mường Khoa","Xã",""
"12","Tỉnh Lai Châu","12","Tỉnh Lai Châu","03613","Xã Nậm Sỏ","Xã",""
"12","Tỉnh Lai Châu","12","Tỉnh Lai Châu","03616","Xã Pắc Ta","Xã",""
"12","Tỉnh Lai Châu","12","Tỉnh Lai Châu","03618","Xã Mường Than","Xã",""
"12","Tỉnh Lai Châu","12","Tỉnh Lai Châu","03637","Xã Mường Kim","Xã",""
"12","Tỉnh Lai Châu","12","Tỉnh Lai Châu","03640","Xã Khoen On","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","03646","Phường Tô Hiệu","Phường",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","03664","Phường Chiềng An","Phường",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","03670","Phường Chiềng Cơi","Phường",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","03679","Phường Chiềng Sinh","Phường",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","03688","Xã Mường Chiên","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","03694","Xã Mường Giôn","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","03703","Xã Quỳnh Nhai","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","03712","Xã Mường Sại","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","03721","Xã Thuận Châu","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","03724","Xã Bình Thuận","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","03727","Xã Mường É","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","03754","Xã Chiềng La","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","03757","Xã Mường Khiêng","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","03760","Xã Mường Bám","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","03763","Xã Long Hẹ","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","03781","Xã Co Mạ","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","03784","Xã Nậm Lầu","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","03799","Xã Muổi Nọi","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","03808","Xã Mường La","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","03814","Xã Chiềng Lao","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","03820","Xã Ngọc Chiến","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","03847","Xã Mường Bú","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","03850","Xã Chiềng Hoa","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","03856","Xã Bắc Yên","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","03862","Xã Xím Vàng","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","03868","Xã Tà Xùa","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","03871","Xã Pắc Ngà","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","03880","Xã Tạ Khoa","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","03892","Xã Chiềng Sại","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","03901","Xã Suối Tọ","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","03907","Xã Mường Cơi","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","03910","Xã Phù Yên","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","03922","Xã Gia Phù","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","03943","Xã Mường Bang","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","03958","Xã Tường Hạ","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","03961","Xã Kim Bon","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","03970","Xã Tân Phong","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","03979","Phường Mộc Sơn","Phường",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","03980","Phường Mộc Châu","Phường",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","03982","Phường Thảo Nguyên","Phường",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","03985","Xã Chiềng Sơn","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","03997","Xã Tân Yên","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","04000","Xã Đoàn Kết","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","04006","Xã Song Khủa","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","04018","Xã Tô Múa","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","04033","Phường Vân Sơn","Phường",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","04045","Xã Lóng Sập","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","04048","Xã Vân Hồ","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","04057","Xã Xuân Nha","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","04075","Xã Yên Châu","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","04078","Xã Chiềng Hặc","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","04087","Xã Yên Sơn","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","04096","Xã Lóng Phiêng","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","04099","Xã Phiêng Khoài","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","04105","Xã Mai Sơn","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","04108","Xã Chiềng Sung","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","04117","Xã Mường Chanh","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","04123","Xã Chiềng Mung","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","04132","Xã Chiềng Mai","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","04136","Xã Tà Hộc","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","04144","Xã Phiêng Cằm","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","04159","Xã Phiêng Pằn","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","04168","Xã Sông Mã","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","04171","Xã Bó Sinh","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","04183","Xã Mường Lầm","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","04186","Xã Nậm Ty","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","04195","Xã Chiềng Sơ","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","04204","Xã Chiềng Khoong","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","04210","Xã Huổi Một","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","04219","Xã Mường Hung","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","04222","Xã Chiềng Khương","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","04228","Xã Púng Bánh","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","04231","Xã Sốp Cộp","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","04240","Xã Mường Lèo","Xã",""
"14","Tỉnh Sơn La","14","Tỉnh Sơn La","04246","Xã Mường Lạn","Xã",""
"15","Tỉnh Lào Cai","15","Tỉnh Lào Cai","02647","Phường Lào Cai","Phường",""
"15","Tỉnh Lào Cai","15","Tỉnh Lào Cai","02671","Phường Cam Đường","Phường",""
"15","Tỉnh Lào Cai","15","Tỉnh Lào Cai","02680","Xã Hợp Thành","Xã",""
"15","Tỉnh Lào Cai","15","Tỉnh Lào Cai","02683","Xã Bát Xát","Xã",""
"15","Tỉnh Lào Cai","15","Tỉnh Lào Cai","02686","Xã A Mú Sung","Xã",""
"15","Tỉnh Lào Cai","15","Tỉnh Lào Cai","02695","Xã Trịnh Tường","Xã",""
"15","Tỉnh Lào Cai","15","Tỉnh Lào Cai","02701","Xã Y Tý","Xã",""
"15","Tỉnh Lào Cai","15","Tỉnh Lào Cai","02707","Xã Dền Sáng","Xã",""
"15","Tỉnh Lào Cai","15","Tỉnh Lào Cai","02725","Xã Bản Xèo","Xã",""
"15","Tỉnh Lào Cai","15","Tỉnh Lào Cai","02728","Xã Mường Hum","Xã",""
"15","Tỉnh Lào Cai","15","Tỉnh Lào Cai","02746","Xã Cốc San","Xã",""
"15","Tỉnh Lào Cai","15","Tỉnh Lào Cai","02752","Xã Pha Long","Xã",""
"15","Tỉnh Lào Cai","15","Tỉnh Lào Cai","02761","Xã Mường Khương","Xã",""
"15","Tỉnh Lào Cai","15","Tỉnh Lào Cai","02782","Xã Cao Sơn","Xã",""
"15","Tỉnh Lào Cai","15","Tỉnh Lào Cai","02788","Xã Bản Lầu","Xã",""
"15","Tỉnh Lào Cai","15","Tỉnh Lào Cai","02809","Xã Si Ma Cai","Xã",""
"15","Tỉnh Lào Cai","15","Tỉnh Lào Cai","02824","Xã Sín Chéng","Xã",""
"15","Tỉnh Lào Cai","15","Tỉnh Lào Cai","02839","Xã Bắc Hà","Xã",""
"15","Tỉnh Lào Cai","15","Tỉnh Lào Cai","02842","Xã Tả Củ Tỷ","Xã",""
"15","Tỉnh Lào Cai","15","Tỉnh Lào Cai","02848","Xã Lùng Phình","Xã",""
"15","Tỉnh Lào Cai","15","Tỉnh Lào Cai","02869","Xã Bản Liền","Xã",""
"15","Tỉnh Lào Cai","15","Tỉnh Lào Cai","02890","Xã Bảo Nhai","Xã",""
"15","Tỉnh Lào Cai","15","Tỉnh Lào Cai","02896","Xã Cốc Lầu","Xã",""
"15","Tỉnh Lào Cai","15","Tỉnh Lào Cai","02902","Xã Phong Hải","Xã",""
"15","Tỉnh Lào Cai","15","Tỉnh Lào Cai","02905","Xã Bảo Thắng","Xã",""
"15","Tỉnh Lào Cai","15","Tỉnh Lào Cai","02908","Xã Tằng Loỏng","Xã",""
"15","Tỉnh Lào Cai","15","Tỉnh Lào Cai","02923","Xã Gia Phú","Xã",""
"15","Tỉnh Lào Cai","15","Tỉnh Lào Cai","02926","Xã Xuân Quang","Xã",""
"15","Tỉnh Lào Cai","15","Tỉnh Lào Cai","02947","Xã Bảo Yên","Xã",""
"15","Tỉnh Lào Cai","15","Tỉnh Lào Cai","02953","Xã Nghĩa Đô","Xã",""
"15","Tỉnh Lào Cai","15","Tỉnh Lào Cai","02962","Xã Xuân Hòa","Xã",""
"15","Tỉnh Lào Cai","15","Tỉnh Lào Cai","02968","Xã Thượng Hà","Xã",""
"15","Tỉnh Lào Cai","15","Tỉnh Lào Cai","02989","Xã Bảo Hà","Xã",""
"15","Tỉnh Lào Cai","15","Tỉnh Lào Cai","02998","Xã Phúc Khánh","Xã",""
"15","Tỉnh Lào Cai","15","Tỉnh Lào Cai","03004","Xã Ngũ Chỉ Sơn","Xã",""
"15","Tỉnh Lào Cai","15","Tỉnh Lào Cai","03006","Phường Sa Pa","Phường",""
"15","Tỉnh Lào Cai","15","Tỉnh Lào Cai","03013","Xã Tả Phìn","Xã",""
"15","Tỉnh Lào Cai","15","Tỉnh Lào Cai","03037","Xã Tả Van","Xã",""
